NOME,SIMBOLO_NOMEACAO,TITULO_PORTARIA,DATA_PORTARIA,LINK_PORTARIA
fernanda gomes pereira,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
marina harumi okubo,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
janete duarte mol,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
carlos renato de melo castro,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
jossifram almeida soares,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
wilsimara maciel rocha,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
priscilla rios rebelo guedes,101.2,"PORTARIA Nº 15, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=55
andre luiz de salles araujo callado,102.2,"PORTARIA Nº 16, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=55
ana maria do nascimento sivek,102.2,"PORTARIA Nº 17, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=55
cleber bezerra aguiar,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
regina lima de oliveira,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
lisiane fernandes soares,101.3,"PORTARIA Nº 354, de 22 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=13
maria emília borges alves,101.3,"PORTARIA Nº 355, de 22 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=13
josé joaquim carneiro filho,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
jairo ernesto bastos krüger,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
luciana cavalcante marques,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
frederico morais andrade coutinho,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
roberta ludwig romancini silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
maria lúcia landin mota,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
margarete maria gandini,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
luzilea cavaignac ribeiro,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
isabella maria pereira de ávila,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
amélia regina mussi gabriel teixeira,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
frederico frança batista,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
danielle menezes rodrigues,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
felipe caixeta carvalho,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
etienne lopes ribeiro de arruda,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
andré afonso de castro,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
isabela botelho horta,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
maria rita guedes de almeida,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
washington conceição da costa,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
andressa mares guia milhomens,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
dayene cristine peixoto queiroz,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
luiz carlos de almeida júnior,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
thayana freitas de queiroz,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
gustavo duarte victer,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
pedro henrique de andrade reckziegel,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
vivian vieira de macedo,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
ricardo debiazi zomer,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
leonardo boselli da motta,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
roberto de barros frança alves,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
fernando antonio cordeiro ferreira,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
leonardo rabelo de santana,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
delphino pires de souza júnior,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=53
